"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.11.2021","92,01","92,01","92,01","92,01","-","-0,38%"
"17.11.2021","92,76","92,76","92,76","92,76","-","0,82%"
"18.11.2021","92,01","92,01","92,01","92,01","-","-0,81%"
"19.11.2021","92,78","92,78","92,78","92,78","-","0,84%"
"22.11.2021","93,39","93,39","93,39","93,39","-","0,66%"
"23.11.2021","93,99","93,99","93,99","93,99","-","0,64%"
"24.11.2021","94,33","94,33","94,33","94,33","-","0,36%"
"26.11.2021","94,44","94,44","94,44","94,44","-","0,12%"
"29.11.2021","94,71","94,71","94,71","94,71","-","0,29%"
"30.11.2021","94,97","94,97","94,97","94,97","-","0,27%"
"01.12.2021","103,17","103,17","103,17","103,17","-","8,63%"
"02.12.2021","101,82","101,82","101,82","101,82","-","-1,31%"
"03.12.2021","101,49","101,49","101,49","101,49","-","-0,32%"
"06.12.2021","103,74","103,74","103,74","103,74","-","2,22%"
"07.12.2021","108,04","108,04","108,04","108,04","-","4,14%"
"08.12.2021","106,77","106,77","106,77","106,77","-","-1,18%"
"09.12.2021","106,49","106,49","106,49","106,49","-","-0,26%"
"10.12.2021","105,00","105,00","105,00","105,00","-","-1,40%"
"13.12.2021","108,51","108,51","108,51","108,51","-","3,34%"
"14.12.2021","107,04","107,04","107,04","107,04","-","-1,35%"
"15.12.2021","109,22","109,22","109,22","109,22","-","2,04%"
"16.12.2021","111,19","111,19","111,19","111,19","-","1,80%"
"17.12.2021","111,64","111,64","111,64","111,64","-","0,40%"
"20.12.2021","113,79","113,79","113,79","113,79","-","1,93%"
"21.12.2021","113,64","113,64","113,64","113,64","-","-0,13%"
"22.12.2021","112,54","112,54","112,54","112,54","-","-0,97%"
"23.12.2021","112,54","112,54","112,54","112,54","-","0,00%"
"27.12.2021","112,99","112,99","112,99","112,99","-","0,40%"
"28.12.2021","112,29","112,29","112,29","112,29","-","-0,62%"
"29.12.2021","112,34","112,34","112,34","112,34","-","0,04%"
"30.12.2021","112,24","112,24","112,24","112,24","-","-0,09%"
"31.12.2021","112,50","112,50","112,50","112,50","-","0,23%"
"03.01.2022","120,40","120,40","120,40","120,40","-","7,02%"
"04.01.2022","120,91","120,91","120,91","120,91","0,20K","0,42%"
"05.01.2022","124,14","124,14","124,14","124,14","-","2,67%"
"06.01.2022","125,94","125,94","125,94","125,94","-","1,45%"
"07.01.2022","126,21","126,21","126,21","126,21","-","0,21%"
"10.01.2022","124,48","124,48","124,48","124,48","-","-1,37%"
"11.01.2022","126,75","126,75","126,75","126,75","-","1,82%"
"12.01.2022","128,66","128,66","128,66","128,66","0,02K","1,51%"
"13.01.2022","127,84","127,84","127,84","127,84","0,02K","-0,64%"
"14.01.2022","126,24","126,24","126,24","126,24","0,01K","-1,25%"
"18.01.2022","127,48","127,48","127,48","127,48","-","0,98%"
"19.01.2022","127,41","127,41","127,41","127,41","0,02K","-0,05%"
"20.01.2022","129,09","129,09","129,09","129,09","-","1,32%"
"21.01.2022","129,49","129,49","129,49","129,49","-","0,31%"
"24.01.2022","128,74","128,74","128,74","128,74","-","-0,58%"
"25.01.2022","129,94","129,94","129,94","129,94","-","0,93%"
"26.01.2022","129,40","129,40","129,40","129,40","-","-0,42%"
"27.01.2022","129,96","129,96","129,96","129,96","0,02K","0,43%"
"28.01.2022","130,81","130,81","130,81","130,81","0,01K","0,65%"
"31.01.2022","131,15","131,15","131,15","131,15","-","0,26%"
"01.02.2022","138,79","138,79","138,79","138,79","-","5,83%"
"02.02.2022","139,98","139,98","139,98","139,98","-","0,86%"
"03.02.2022","145,95","145,95","145,95","145,95","0,01K","4,26%"
"04.02.2022","145,45","145,45","145,45","145,45","-","-0,34%"
"07.02.2022","150,11","150,11","150,11","150,11","0,03K","3,20%"
"08.02.2022","148,83","148,83","148,83","148,83","-","-0,85%"
"09.02.2022","147,64","147,64","147,64","147,64","-","-0,80%"
"10.02.2022","151,57","151,57","151,57","151,57","-","2,66%"
"11.02.2022","150,87","150,87","150,87","150,87","-","-0,46%"
"14.02.2022","146,76","146,76","146,76","146,76","-","-2,72%"
"15.02.2022","144,89","144,89","144,89","144,89","-","-1,27%"
"16.02.2022","142,23","142,23","142,23","142,23","-","-1,84%"
"17.02.2022","143,88","143,88","143,88","143,88","-","1,16%"
"18.02.2022","141,11","141,11","141,11","141,11","-","-1,93%"
"22.02.2022","143,26","143,26","143,26","143,26","-","1,52%"
"23.02.2022","142,96","142,96","142,96","142,96","-","-0,21%"
"24.02.2022","142,66","142,66","142,66","142,66","-","-0,21%"
"25.02.2022","141,76","141,76","141,76","141,76","-","-0,63%"
"28.02.2022","141,99","141,99","141,99","141,99","-","0,16%"
"01.03.2022","143,45","143,45","143,45","143,45","-","1,03%"
"02.03.2022","146,07","146,07","146,07","146,07","-","1,83%"
"03.03.2022","151,11","151,11","151,11","151,11","-","3,45%"
"04.03.2022","152,28","152,28","152,28","152,28","-","0,77%"
"07.03.2022","158,82","158,82","158,82","158,82","-","4,29%"
"08.03.2022","160,96","160,96","160,96","160,96","-","1,35%"
"09.03.2022","157,59","157,59","157,59","157,59","-","-2,09%"
"10.03.2022","156,95","156,95","156,95","156,95","-","-0,41%"
"11.03.2022","155,36","155,36","155,36","155,36","-","-1,01%"
"14.03.2022","150,11","150,11","150,11","150,11","-","-3,38%"
"15.03.2022","144,77","144,77","144,77","144,77","-","-3,56%"
"16.03.2022","148,85","148,85","148,85","148,85","-","2,82%"
"17.03.2022","149,65","149,65","149,65","149,65","-","0,54%"
"18.03.2022","150,59","150,59","150,59","150,59","-","0,63%"
"21.03.2022","150,47","150,47","150,47","150,47","-","-0,08%"
"22.03.2022","149,68","149,68","149,68","149,68","0,03K","-0,53%"
"23.03.2022","149,57","149,57","149,57","149,57","-","-0,07%"
"24.03.2022","149,63","149,63","149,63","149,63","-","0,04%"
"25.03.2022","149,87","149,87","149,87","149,87","-","0,16%"
"28.03.2022","150,14","150,14","150,14","150,14","-","0,18%"
"29.03.2022","150,14","150,14","150,14","150,14","-","0,00%"
"30.03.2022","150,61","150,61","150,61","150,61","-","0,31%"
"31.03.2022","150,84","150,84","150,84","150,84","-","0,15%"
"01.04.2022","159,85","159,85","159,85","159,85","-","5,97%"
"04.04.2022","161,84","161,84","161,84","161,84","-","1,24%"
"05.04.2022","161,25","161,25","161,25","161,25","-","-0,36%"
"06.04.2022","160,08","160,08","160,08","160,08","-","-0,73%"
"07.04.2022","157,29","157,29","157,29","157,29","-","-1,74%"
"08.04.2022","154,21","154,21","154,21","154,21","-","-1,96%"
